date,connection,population,actual_limit,factor,consumption,sarima_prediction,arima_prediction
2019-06-13,4604,22094,2982690,1.175781176204935,3506990,3566683.751904072,3559188.4894228824
2019-06-14,4604,22094,2982690,1.1675922007323636,3482565,3552461.3066695496,3544157.0598459817
2019-06-15,4605,22099,2983365,1.1905182884184249,3551750,3535083.033565248,3520661.1985546392
2019-06-16,4606,22104,2984040,1.2144921681937204,3624093,3539530.323128943,3540013.255455112
2019-06-17,4607,22108,2984580,1.2369529647437936,3691785,3560964.626036277,3573768.014394461
2019-06-18,4609,22118,2985930,1.2165762353182223,3632611,3594718.4895697674,3618505.976424104
2019-06-19,4611,22128,2987280,1.2378016901157494,3697660,3603519.906554374,3615203.1223425106
2019-06-20,4611,22128,2987280,1.2174811372252656,3636957,3626895.452698191,3652183.74582723
2019-06-21,4611,22128,2987280,1.2438026388739447,3715586,3632340.8573541325,3636047.098823503
2019-06-22,4611,22128,2987280,1.1665094030993548,3484690,3651948.544591455,3673589.7637726124
2019-06-23,4613,22137,2988495,1.1552842949529272,3452561,3607133.566795983,3578654.3896959634
2019-06-24,4613,22137,2988495,1.1565049634880715,3456209,3567294.2210074114,3539634.39129078
2019-06-25,4613,22137,2988495,1.2288222353856375,3672329,3535759.478742903,3518058.6422275607
2019-06-26,4614,22142,2989170,1.2001115479241853,3587337,3576169.151781662,3592456.3583940445
2019-06-27,4614,22142,2989170,1.185932362835413,3544953,3576551.23775688,3578667.971638747
2019-06-28,4615,22147,2989845,1.15977908699929,3467559,3570907.015893301,3561499.8698238307
2019-06-29,4615,22147,2989845,1.214520790771839,3631228,3539010.656610263,3522764.7601417997
2019-06-30,4616,22152,2990520,1.1943819825417794,3571823,3566603.234133597,3579927.7397147217
2019-07-01,4617,22156,2991060,1.1750579336621372,3514668,3562536.6525274166,3566869.453465216
2019-07-02,4618,22161,2991735,1.1826472347642614,3538167,3552387.7400902696,3541873.5826584734
2019-07-03,4619,22166,2992410,1.1770214416120466,3522130,3547513.555733946,3544912.036054048
2019-07-04,4620,22171,2993085,1.215859500252633,3639170,3542739.28891019,3537698.6202615453
2019-07-05,4620,22171,2993085,1.2258435030827164,3669053,3566051.187066382,3588737.14110953
2019-07-06,4621,22176,2993760,1.2212465515761652,3656119,3595722.107808549,3614515.020810383
2019-07-07,4621,22176,2993760,1.163765190020801,3484033,3606969.4075838085,3619691.2924419376
2019-07-08,4624,22190,2995650,1.1959258293352928,3582575,3579654.873709324,3558297.7783520655
2019-07-09,4625,22195,2996325,1.1652032923796267,3491327,3578644.5710870433,3580234.969664068
2019-07-10,4625,22195,2996325,1.1955791741035802,3582343,3557633.492907008,3542413.871837901
2019-07-11,4626,22200,2997000,1.2273494847745354,3678366,3560266.1675396543,3564534.77424876
2019-07-12,4626,22200,2997000,1.160729542508263,3478706,3593098.2415161757,3612707.225862498
2019-07-13,4626,22200,2997000,1.2117530611072465,3631623,3559659.143172682,3546097.935070756
2019-07-14,4627,22204,2997540,1.18025229195528,3537853,3580051.1063155304,3594142.360141817
2019-07-15,4628,22209,2998215,1.188574076252533,3563600,3568132.496402946,3563556.1511150566
2019-07-16,4628,22209,2998215,1.1840640125505622,3550078,3568170.215711687,3564090.155386268
2019-07-17,4628,22209,2998215,1.1835375549929037,3548500,3560617.7250902858,3554873.527913896
2019-07-18,4629,22214,2998890,1.1581168713832264,3473065,3560375.524589462,3554790.7235021773
2019-07-19,4629,22214,2998890,1.1681994104769025,3503301,3533095.826154257,3526104.2881449633
2019-07-20,4630,22219,2999565,1.198249418098441,3594227,3530738.0435612826,3518946.2284706836
2019-07-21,4630,22219,2999565,1.1555206047590307,3466059,3544795.613936633,3555874.0593195288
2019-07-22,4630,22219,2999565,1.1782616561581858,3534272,3526931.4576187916,3507588.6946326466
2019-07-23,4630,22219,2999565,1.1852280919831943,3555168,3523123.470227648,3526392.255842637
2019-07-24,4631,22224,3000240,1.2098702514950164,3629901,3535666.277335971,3540940.093652328
2019-07-25,4633,22233,3001455,1.2236661398132689,3672778,3556036.533021024,3573743.4762668493
2019-07-26,4635,22243,3002805,1.174570381497586,3527005,3588747.290809895,3610842.9827944585
2019-07-27,4635,22243,3002805,1.2117431517477522,3638628,3571698.9645831333,3564293.868432421
2019-07-28,4635,22243,3002805,1.18860321781455,3569143,3590808.736752151,3605275.329134911
2019-07-29,4637,22252,3004020,1.1845043388287937,3558274,3582052.7794783944,3586722.6747834696
2019-07-30,4637,22252,3004020,1.20932728646653,3632843,3579537.5604737657,3576353.440652975
2019-07-31,4638,22257,3004695,1.157334103743146,3477435,3589349.301358164,3598479.2134910296
2019-08-01,4638,22257,3004695,1.2000423535202085,3605761,3563879.386014311,3542180.2734998195
2019-08-02,4639,22262,3005370,1.1677053239165809,3509386,3574093.3110790327,3580915.135511424
2019-08-03,4640,22267,3006045,1.216907695068692,3658079,3558344.851856383,3546528.49836627
2019-08-04,4640,22267,3006045,1.1831546422804806,3556616,3580348.6146148187,3600404.9633277464
2019-08-05,4642,22276,3007260,1.2079081789031971,3632493,3575881.6657121284,3569313.553172945
2019-08-06,4642,22276,3007260,1.2230944525009573,3678163,3588084.6977978284,3601926.1089859456
2019-08-07,4644,22286,3008610,1.1637491042980102,3501267,3612730.9310609098,3632410.670025509
2019-08-08,4644,22286,3008610,1.2159938467179103,3658451,3583519.76731117,3566020.64456483
2019-08-09,4645,22291,3009285,1.1564150680622338,3479982,3603617.7042946955,3615679.389585024
2019-08-10,4646,22296,3009960,1.241048029425316,3735504,3569207.008600611,3547741.4544091495
2019-08-11,4647,22300,3010500,1.2181018887665984,3667095,3616006.5687887496,3639746.1497922284
2019-08-12,4647,22300,3010500,1.2107116234120583,3644847,3625950.3045144537,3644514.8192379694
2019-08-13,4648,22305,3011175,1.2117460531121498,3648779,3635148.6434501507,3637374.3429173445
2019-08-14,4649,22310,3011850,1.2408636399626198,3737295,3636965.8875555317,3642230.012462658
2019-08-15,4649,22310,3011850,1.209196586648548,3641918,3666094.094409615,3680158.8194193835
2019-08-16,4649,22310,3011850,1.2002493698123906,3614971,3653185.6214953177,3657458.771318094
2019-08-17,4651,22320,3013200,1.2162512323265455,3664808,3647908.0214485815,3642001.4606321473
2019-08-18,4651,22320,3013200,1.157797067973808,3488674,3645676.0266472907,3653400.3604927305
2019-08-19,4651,22320,3013200,1.175163519576682,3541002,3609276.1285649426,3580807.2424020325
2019-08-20,4652,22324,3013740,1.222928187934052,3685587,3588016.4408418294,3575104.197488356
2019-08-21,4652,22324,3013740,1.2100988716943142,3646923,3617163.804793751,3632532.539745499
2019-08-22,4654,22334,3015090,1.2036210216718997,3629025,3620225.0488099316,3628072.3604921075
2019-08-23,4654,22334,3015090,1.2091992373131568,3645844,3626454.0585564226,3628050.034441385
2019-08-24,4654,22334,3015090,1.1824532669314742,3565203,3628165.710040087,3631028.849737093
2019-08-25,4655,22339,3015765,1.2211675324387214,3682754,3615247.3803570457,3602614.9362050593
2019-08-26,4656,22344,3016440,1.2437737036133447,3751768,3631369.0413465127,3641484.9624446845
2019-08-27,4657,22348,3016980,1.1624617496474308,3507123,3665488.7251619804,3688246.4701037705
2019-08-28,4657,22348,3016980,1.237144172603679,3732439,3618078.725488517,3597193.8624598295
2019-08-29,4658,22353,3017655,1.2202508490630255,3682296,3652957.117124608,3668521.3560817433
2019-08-30,4658,22353,3017655,1.163596360570889,3511332,3654442.0151811256,3670069.4251222974
2019-08-31,4658,22353,3017655,1.130701656409062,3412067,3622363.75295058,3595464.1962048043
2019-09-01,4659,22358,3018330,1.119597150270075,3379313,3561205.5671951547,3525671.2854482876
2019-09-02,4660,22363,3019005,1.061973262798868,3206102,3517865.834589353,3475771.870143776
2019-09-03,4660,22363,3019005,1.0864061157302507,3279865,3429364.757094926,3373072.6816286873
2019-09-04,4661,22368,3019680,1.1294390870483575,3410544,3395173.920222948,3354200.2423653146
2019-09-05,4662,22372,3020220,1.105203671153742,3337958,3394630.788066327,3394769.138564469
2019-09-06,4662,22372,3020220,1.087513438587179,3284529,3384035.360498118,3363229.308166728
2019-09-07,4662,22372,3020220,1.0963503962433625,3311219,3353648.6297400887,3332819.752881643
2019-09-08,4662,22372,3020220,1.1326564796261025,3420871,3348184.6003691745,3331257.101514362
2019-09-09,4663,22377,3020895,1.0640757757303445,3214461,3359488.1659831563,3371041.288496535
2019-09-10,4663,22377,3020895,1.1050035614695797,3338099,3325558.8916481812,3297013.209524482
2019-09-11,4664,22382,3021570,1.124972359989303,3399182,3325397.5622296804,3326195.1603311906
2019-09-12,4665,22387,3022245,1.070643080901149,3235745,3349715.063167352,3359831.1169269523
2019-09-13,4667,22396,3023460,1.0726085256120428,3242988,3315335.088162369,3300217.3353352738
2019-09-14,4668,22401,3024135,1.0605275169495652,3207178,3301348.6244704835,3288212.908196188
2019-09-15,4670,22411,3025485,1.118571164668294,3384220,3271040.1228032755,3255606.160730156
2019-09-16,4670,22411,3025485,1.1116339979102754,3363231,3304661.296058047,3319192.989189128
2019-09-17,4670,22411,3025485,1.0505268528799876,3178353,3316470.9447074286,3327020.729797184
2019-09-18,4671,22416,3026160,1.0854204224465112,3284655,3284292.367154517,3259714.0482164007
2019-09-19,4673,22425,3027375,1.0618742329194508,3214691,3281063.0327845598,3281556.3635920803
2019-09-20,4673,22425,3027375,1.1239287198322052,3402553,3267069.1412378466,3249203.3636679775
2019-09-21,4674,22430,3028050,1.128168997696224,3416152,3298310.267959459,3327536.2811878864
2019-09-22,4674,22430,3028050,1.0875088982800387,3293031,3331693.066083196,3351564.2867987147
2019-09-23,4675,22435,3028725,1.0999450105920847,3331430,3318199.2559963223,3316359.329425044
2019-09-24,4677,22444,3029940,1.0627549439594852,3220083,3327290.3005599235,3326782.9444050123
2019-09-25,4677,22444,3029940,1.0477055213108095,3174484,3294904.284082386,3277699.146509823
2019-09-26,4678,22449,3030615,1.1153100682938897,3380075,3267877.491630895,3238133.736641903
2019-09-27,4679,22454,3031290,1.0467471649258249,3172994,3292261.4248519265,3309881.41397373
2019-09-28,4680,22459,3031965,1.0977132202439843,3328228,3262182.4738607723,3240091.735189078
2019-09-29,4680,22459,3031965,1.0820030545741346,3280595,3280494.872071566,3293263.049164231
2019-09-30,4681,22464,3032640,1.1056714583040663,3353103,3280696.1609498514,3277742.687099883
2019-10-01,4681,22464,3032640,1.0491005333344834,3181544,3300165.623873121,3312754.30096583
2019-10-02,4682,22468,3033180,1.0968010126033922,3326794,3267852.6894926946,3247524.6260877145
2019-10-03,4682,22468,3033180,1.0476265930031794,3177640,3282263.5248502046,3288341.5703723948
2019-10-04,4682,22468,3033180,1.0903888654568743,3307345,3253825.722610624,3238838.9113720437
2019-10-05,4682,22468,3033180,1.0437413773256596,3165855,3268996.8534528753,3277116.840064803
2019-10-06,4682,22468,3033180,1.112171289632386,3373415,3242422.0874183634,3225044.0323609225
2019-10-07,4683,22473,3033855,1.09969197610774,3336306,3279806.0930692717,3300650.69013455
2019-10-08,4684,22478,3034530,1.0599435223907083,3216430,3291323.964370107,3304260.2742311107
2019-10-09,4685,22483,3035205,1.0878948720274777,3301983,3273881.3618923435,3264627.7880330225
2019-10-10,4685,22483,3035205,1.072925182787861,3256547,3276933.2780328873,3284588.2209212906
2019-10-11,4685,22483,3035205,1.0553553058369811,3203219,3276409.897219533,3267458.752415312
2019-10-12,4685,22483,3035205,1.1171128208447405,3390666,3253326.812958691,3242997.5762712713
2019-10-13,4686,22488,3035880,1.0635496916943177,3228809,3294651.688479365,3315347.218895673
2019-10-14,4686,22488,3035880,1.119155117581485,3397620,3271614.7681140294,3264447.237637751
2019-10-15,4687,22492,3036420,1.1037171609841272,3351348,3308717.633810279,3334032.9812831506
2019-10-16,4688,22497,3037095,1.0640024596315325,3231476,3314754.8383313566,3326318.431567507
2019-10-17,4690,22507,3038445,1.1022283825759047,3349060,3297588.303575906,3283901.0288884128
2019-10-18,4690,22507,3038445,1.0693195090182792,3249068,3308577.7621973115,3315702.122018942
2019-10-19,4691,22512,3039120,1.1107568340814786,3375723,3296459.2725623953,3281397.3659211947
2019-10-20,4691,22512,3039120,1.0895434103995625,3311253,3315005.0986209866,3330736.363895587
2019-10-21,4692,22516,3039660,1.103373656496357,3353880,3315400.9457462253,3311084.7081578695
2019-10-22,4692,22516,3039660,1.1271298052274543,3426091,3321918.5676613054,3333544.9471247746
2019-10-23,4692,22516,3039660,1.0962572562878412,3332249,3354564.593960404,3373851.7905574962
2019-10-24,4692,22516,3039660,1.1251368590077753,3420033,3343554.9071151894,3343074.4637022684
2019-10-25,4693,22521,3040335,1.0493497360219195,3190374,3369851.625150793,3380676.971061652
2019-10-26,4693,22521,3040335,1.1012379280187303,3348132,3315626.6392893014,3289036.09892766
2019-10-27,4693,22521,3040335,1.073574276586564,3264025,3328539.258147175,3326571.714680341
2019-10-28,4694,22526,3041010,1.088346777449192,3309673,3306608.0379685117,3302040.1104288716
2019-10-29,4694,22526,3041010,1.077480990519164,3276630,3312295.9074043026,3306520.259502225
2019-10-30,4695,22531,3041685,1.0890746137332126,3312621,3299328.26642731,3298111.6317638443
2019-10-31,4697,22540,3042900,1.087883211718521,3310319,3307684.125376914,3305463.4162174514
2019-11-01,4697,22540,3042900,1.0458433269884837,3182396,3303758.4774814392,3305682.4952576505
2019-11-02,4698,22545,3043575,1.0902542650703448,3318270,3275464.6692529935,3253008.626167973
2019-11-03,4698,22545,3043575,1.0760814697507528,3275134,3280420.127308739,3288506.7258793246
2019-11-04,4698,22545,3043575,1.0815578463863669,3291802,3286345.411715933,3278115.330472408
2019-11-05,4699,22550,3044250,1.0536617534844983,3207609,3280892.035807075,3286574.4846655815
2019-11-06,4699,22550,3044250,1.1205694732325278,3411293,3269537.8718109825,3253150.689377319
2019-11-07,4699,22550,3044250,1.083058433212334,3297100,3300055.221586339,3328075.159104757
2019-11-08,4699,22550,3044250,1.0630547311062757,3236204,3302225.5369929248,3306110.8295792798
2019-11-09,4700,22555,3044925,1.1000445701284254,3349553,3282138.4576356704,3270958.0982139893
2019-11-10,4701,22560,3045600,1.1174272127193452,3403236,3302653.0773959868,3314695.67979888
2019-11-11,4701,22560,3045600,1.051133274445927,3201331,3327896.848977598,3344219.9627355915
2019-11-12,4702,22564,3046140,1.0441105700543591,3180506,3296166.0213837246,3274172.8958609793
2019-11-13,4702,22564,3046140,1.0927986014465512,3328817,3265166.8903217087,3246002.3746831208
2019-11-14,4702,22564,3046140,1.0917439239463105,3325604,3282169.5680230204,3287923.19522863
2019-11-15,4702,22564,3046140,1.0654037422685014,3245368,3289746.8951805024,3302312.305438616
2019-11-16,4703,22569,3046815,1.051502737632816,3203734,3283188.535588933,3273479.8417975474
2019-11-17,4703,22569,3046815,1.073203443990124,3269852,3257699.9407309266,3246608.741602925
2019-11-18,4704,22574,3047490,1.0536124707337908,3210873,3266099.4278375176,3258134.610582609
2019-11-19,4704,22574,3047490,1.1158819791865833,3400639,3245861.3593959734,3238971.423370711
2019-11-20,4704,22574,3047490,1.122549880137577,3420959,3290844.8230688823,3312365.9191049202
2019-11-21,4704,22574,3047490,1.052670754547237,3208003,3320850.878149451,3349751.5569339767
2019-11-22,4704,22574,3047490,1.0475268061927303,3192327,3293671.166314266,3273201.2417086074
2019-11-23,4705,22579,3048165,1.0629779140758626,3240132,3266739.7721183025,3253558.792852485
2019-11-24,4706,22584,3048840,1.1117656678381913,3389595,3262063.4697707337,3255120.8973250277
2019-11-25,4706,22584,3048840,1.056011484411154,3219610,3293846.3463072414,3312491.076155041
2019-11-26,4706,22584,3048840,1.0445349159175727,3184619,3274134.9111381425,3263714.8012820645
2019-11-27,4707,22588,3049380,1.067658645838712,3255696,3248042.9658551505,3233658.3415060258
2019-11-28,4707,22588,3049380,1.060278985955612,3233193,3254699.3214279762,3251207.1733462764
2019-11-29,4708,22593,3050055,1.0813277325688522,3298109,3244622.9173186454,3241569.664597562
2019-11-30,4708,22593,3050055,1.1220443101784965,3422296,3263798.9043132304,3272572.5927732647
2019-12-01,4709,22598,3050730,1.116595074640408,3406430,3299933.0492919018,3329438.394115293
2019-12-02,4709,22598,3050730,1.0685269449040056,3259787,3330441.9221822615,3351683.852391463
2019-12-03,4709,22598,3050730,1.058894854997645,3230402,3310250.29698454,3304722.013452811
2019-12-04,4710,22603,3051405,1.0836054649588718,3306519,3291003.083147625,3280759.928535104
2019-12-05,4710,22603,3051405,1.1062199093915828,3375524,3295245.2475666837,3293813.9687508238
2019-12-06,4710,22603,3051405,1.1001910888419877,3357128,3317170.6155250026,3326961.9784818045
2019-12-07,4711,22608,3052080,1.125494099509094,3435098,3327217.038910253,3339356.0505801924
2019-12-08,4711,22608,3052080,1.075960038843664,3283916,3356495.05655856,3376624.7000268623
2019-12-09,4712,22612,3052620,1.095493431414018,3344125,3333338.8452175576,3327047.5025063856
2019-12-10,4713,22617,3053295,1.0782625307932283,3292253,3342181.2123543494,3340915.8413387705
2019-12-11,4713,22617,3053295,1.0561327317791336,3224684,3322886.802216838,3318632.307193813
2019-12-12,4714,22622,3053970,1.0933753662326595,3339135,3302137.1798473694,3275616.5124592967
2019-12-13,4715,22627,3054645,1.069181644663016,3265970,3305450.5836776374,3315833.961315528
2019-12-14,4716,22632,3055320,1.1203886934620972,3423145,3298977.0885558203,3291312.420693902
2019-12-15,4716,22632,3055320,1.0864544317693177,3319465,3330412.036828186,3352195.3021219787
2019-12-16,4717,22636,3055860,1.0631815497226065,3248933,3328294.423798768,3324387.068293094
2019-12-17,4717,22636,3055860,1.0884573155299486,3326173,3307401.640937482,3295068.6323813777
2019-12-18,4719,22646,3057210,1.0594143056878016,3238852,3312984.8371985643,3316833.551794551
2019-12-19,4719,22646,3057210,1.0554711383184534,3226796,3292270.7641203045,3275182.083758448
2019-12-20,4719,22646,3057210,1.0435054037011733,3190215,3276541.9598768516,3263431.585099829
2019-12-21,4720,22651,3057885,1.075902111234288,3289984,3249935.6957956487,3235167.7027029805
2019-12-22,4720,22651,3057885,1.0800872976921092,3302782,3265979.7674607136,3266883.143680285
2019-12-23,4721,22656,3058560,1.1127786459808895,3403500,3270973.749514182,3280532.968744097
2019-12-24,4721,22656,3058560,1.0861417987459716,3322029,3310012.476181991,3333700.5371186975
2019-12-25,4721,22656,3058560,1.0578959617491277,3235638,3307175.3231496327,3316250.81558832
2019-12-26,4721,22656,3058560,1.1287084699410002,3452222,3291775.0073277256,3276482.608893628
2019-12-27,4723,22665,3059775,1.0600513034730878,3243518,3332926.1099037416,3362933.6574079106
2019-12-28,4723,22665,3059775,1.0815751536776566,3309376,3310641.856096046,3300172.0575321307
2019-12-29,4724,22670,3060450,1.1207453409045554,3429985,3310210.239356759,3308683.2999829627
2019-12-30,4725,22675,3061125,1.093252358675524,3346582,3342596.7153392322,3362792.4344767043
2019-12-31,4726,22680,3061800,1.045564791544214,3201310,3343078.4542850377,3350123.9726560023
2020-01-01,4728,22689,3063015,1.2047574740363869,3690190,3306652.6093321396,3282140.569939326
2020-01-02,4728,22689,3063015,1.17525256877187,3599816,3406086.0319715813,3473671.640224669
2020-01-03,4728,22689,3063015,1.1876753501059585,3637867,3459033.480305537,3497213.2975042798
2020-01-04,4729,22694,3063690,1.1791658724294871,3612598,3505229.2691239608,3542069.4121771227
2020-01-05,4730,22699,3064365,1.1474931800483783,3516337,3533718.014325362,3559252.5373207824
2020-01-06,4730,22699,3064365,1.1926554198568793,3654731,3528337.680294948,3535205.6545753577
2020-01-07,4730,22699,3064365,1.1930468215826828,3655930,3559970.374713164,3589715.8293239637
2020-01-08,4730,22699,3064365,1.1459633397623126,3511649,3588350.374083337,3611152.0771580203
2020-01-09,4730,22699,3064365,1.1814588955293943,3620421,3566544.931045502,3556851.4410103136
2020-01-10,4730,22699,3064365,1.185032723208396,3631372,3582315.699234321,3592687.0138714374
2020-01-11,4731,22704,3065040,1.198103404047619,3672234,3593799.2741320813,3606882.249460899
2020-01-12,4731,22704,3065040,1.193712150219485,3658775,3617991.8066873313,3631064.175222783
2020-01-13,4732,22708,3065580,1.133707105693184,3475469,3623769.9444503724,3631449.6108629843
2020-01-14,4732,22708,3065580,1.1204848849532008,3434936,3584522.0997839128,3561503.5563692837
2020-01-15,4734,22718,3066930,1.1305664133554825,3467368,3546057.5495900204,3517781.1943740803
2020-01-16,4734,22718,3066930,1.1695835508002743,3587030,3524125.6182703935,3509813.1687919074
2020-01-17,4735,22723,3067605,1.1529490168368122,3536792,3541748.30420276,3551601.062838551
2020-01-18,4735,22723,3067605,1.1204624098845353,3437136,3538246.196923241,3535517.8377154297
2020-01-19,4736,22728,3068280,1.193204067963372,3661084,3509766.828515361,3492934.9227807727
2020-01-20,4737,22732,3068820,1.203024855323331,3691866,3554361.3095458145,3576441.0449151583
2020-01-21,4737,22732,3068820,1.1295785809101184,3466473,3587696.458937704,3615932.7460831883
2020-01-22,4737,22732,3068820,1.203090151880008,3692067,3556957.658716365,3537998.4608105854
2020-01-23,4739,22742,3070170,1.1295939482674204,3468045,3592176.616630634,3615115.9739576047
2020-01-24,4740,22747,3070845,1.1900741221959854,3654533,3560458.726538214,3540003.3106726124
2020-01-25,4740,22747,3070845,1.157930771274053,3555825,3584846.707445241,3608299.026188975
2020-01-26,4740,22747,3070845,1.1207693955387026,3441709,3574113.223408585,3576320.493699006
2020-01-27,4740,22747,3070845,1.166710397950455,3582786,3542942.620984204,3519418.0452009663
2020-01-28,4741,22752,3071520,1.1691063553774788,3590933,3549142.4029496796,3555340.948476424
2020-01-29,4741,22752,3071520,1.1464345591050191,3521296,3563564.596411369,3567042.964376093
2020-01-30,4741,22752,3071520,1.126248627586956,3459295,3548980.9076877385,3547995.1700573885
2020-01-31,4742,22756,3072060,1.1473884697054144,3524846,3524290.249426527,3508165.52779866
2020-02-01,4742,22756,3072060,1.1976002028407815,3679099,3526067.32455531,3521951.274270012
2020-02-02,4742,22756,3072060,1.1223544115784143,3447940,3568012.7805177015,3593973.132633105
2020-02-03,4742,22756,3072060,1.1879137075840314,3649342,3532864.4654836967,3513559.689333662
2020-02-04,4745,22771,3074085,1.166429917917625,3585704,3567802.1530789775,3588214.071929204
2020-02-05,4745,22771,3074085,1.1816472398465243,3632484,3569564.138476381,3573953.286402094
2020-02-06,4745,22771,3074085,1.1774046179020763,3619441,3588686.2864209027,3594749.384877157
2020-02-07,4746,22776,3074760,1.194112615174742,3671609,3592799.5888331495,3603208.2651789994
2020-02-08,4748,22785,3075975,1.1589814017719535,3564997,3618480.32690784,3628927.9184557195
2020-02-09,4749,22790,3076650,1.1710805031066216,3603004,3597386.970208094,3597174.857746302
2020-02-10,4749,22790,3076650,1.1760773156217352,3618378,3605800.412935882,3605563.526024641
2020-02-11,4750,22795,3077325,1.1327701649544264,3485901,3603067.2839177214,3608934.9644120266
2020-02-12,4751,22800,3078000,1.1367902259043532,3499040,3573680.783733964,3555343.9921141933
2020-02-13,4751,22800,3078000,1.1642466859582563,3583551,3551622.5070096967,3538880.7468765713
2020-02-14,4752,22804,3078540,1.1405469660816665,3511219,3565608.8938161447,3566164.1703534117
2020-02-15,4753,22809,3079215,1.160373664171998,3573039,3544435.7103200443,3538244.5682297978
2020-02-16,4753,22809,3079215,1.1861454770880036,3652396,3558024.2601834247,3555265.2802479537
2020-02-17,4753,22809,3079215,1.121319991618034,3452785,3578690.7336334237,3597905.868631269
2020-02-18,4753,22809,3079215,1.1903930823225266,3665476,3548158.060717512,3528594.5361440848
2020-02-19,4754,22814,3079890,1.172436683361993,3610976,3575650.225318964,3597088.7950468864
2020-02-20,4755,22819,3080565,1.1574447907789425,3565583,3588931.8001206075,3596618.982909025
2020-02-21,4756,22824,3081240,1.1395502149672758,3511227,3577583.323825289,3577935.09018522
2020-02-22,4757,22828,3081780,1.1579424297712864,3568523,3564537.491036512,3549256.640685788
2020-02-23,4757,22828,3081780,1.1950329235291666,3682828,3562836.349191333,3567384.137188102
2020-02-24,4757,22828,3081780,1.138531605075438,3508703,3594370.882161237,3616138.2170040407
2020-02-25,4758,22833,3082455,1.2020581003620017,3705290,3569861.6213098583,3558886.5289704357
2020-02-26,4759,22838,3083130,1.1965892071352395,3689240,3611176.8893721346,3630978.0158998016
2020-02-27,4760,22843,3083805,1.140249444262087,3516306,3625176.7216455867,3645592.225339774
2020-02-28,4760,22843,3083805,1.1200436187391798,3453996,3600887.7208312773,3582683.537619528
2020-02-29,4762,22852,3085020,1.13285263271255,3494873,3559930.1222167155,3537020.5370401186
2020-03-01,4763,22857,3085695,1.1712360058283866,3614077,3543925.9891153416,3524677.0270311073
2020-03-02,4764,22862,3086370,1.1630954800348725,3589742,3558899.302097323,3572177.6265326175
2020-03-03,4765,22867,3087045,1.146263601548808,3538567,3571818.888570342,3571908.7635639096
2020-03-04,4765,22867,3087045,1.120310194045849,3458447,3557628.71029316,3557427.567167616
2020-03-05,4765,22867,3087045,1.1645211057418798,3594929,3536068.046146667,3516132.122579823
2020-03-06,4765,22867,3087045,1.1756283808378218,3629217,3547766.4888830627,3554742.7531149113
2020-03-07,4768,22881,3088935,1.1809531029332778,3647887,3570457.537374575,3586338.0843560477
2020-03-08,4768,22881,3088935,1.1227681926080115,3468157,3588300.1045089616,3603888.228626699
2020-03-09,4769,22886,3089610,1.15021240336895,3553707,3560301.5945943757,3538115.3996958737
2020-03-10,4769,22886,3089610,1.1763065389591598,3634328,3555679.2893694537,3558075.524692541
2020-03-11,4771,22896,3090960,1.118028812897323,3455782,3579073.724577287,3592535.5471308287
2020-03-12,4771,22896,3090960,1.2003610855562632,3710268,3545557.83277721,3524034.4839377888
2020-03-13,4771,22896,3090960,1.1502050747902042,3555237,3589027.2656494365,3618922.975028529
2020-03-14,4772,22900,3091500,1.1899452308374554,3678715,3576449.2846406726,3575388.763738347
2020-03-15,4773,22905,3092175,1.154759413174791,3570718,3609569.739877945,3626184.2288903324
2020-03-16,4774,22910,3092850,1.1945450867856149,3694548,3593018.9649978625,3592984.549670136
2020-03-17,4774,22910,3092850,1.1940898745394084,3693140,3625721.094050771,3639066.750672198
2020-03-18,4775,22915,3093525,1.137787599826377,3519774,3636830.669322408,3658117.970643974
2020-03-19,4775,22915,3093525,1.117774907698946,3457864,3609506.2077161823,3588258.887674912
2020-03-20,4776,22920,3094200,1.1904556049352997,3683507,3565439.649349698,3545935.528213483
2020-03-21,4776,22920,3094200,1.1475342813938183,3550700,3603143.2937829983,3617400.285678566
2020-03-22,4776,22920,3094200,1.1722340432879288,3627126,3581423.2616129224,3575085.5171507085
2020-03-23,4776,22920,3094200,1.2048065569110873,3727912,3602114.897864854,3604513.2896000003
2020-03-24,4776,22920,3094200,1.139551179807804,3525999,3628522.544717681,3652892.263039893
2020-03-25,4777,22924,3094740,1.154859511035197,3573989,3605244.9789729454,3586882.0047271186
2020-03-26,4779,22934,3096090,1.1562683490475645,3579910,3591069.2680190997,3589330.179111932
2020-03-27,4779,22934,3096090,1.200234641241845,3716034,3595455.8815753665,3587737.6004844615
2020-03-28,4779,22934,3096090,1.138382876165268,3524535,3620432.9176670583,3644211.23005744
2020-03-29,4781,22944,3097440,1.1384788416203715,3526369,3599678.2428553547,3582655.81876547
2020-03-30,4782,22948,3097980,1.1484666512824606,3557926,3576445.4939665766,3566511.125509792
2020-03-31,4783,22953,3098655,1.16069401547915,3596590,3574264.5002059676,3571789.684404863
2020-04-01,4784,22958,3099330,1.1951153853911896,3704056,3576004.197266301,3577187.744007194
2020-04-02,4787,22972,3101220,1.1334931339742085,3515211,3615516.572255631,3634663.895945375
2020-04-03,4787,22972,3101220,1.1780590022350708,3653420,3582489.496705097,3572599.346904527
2020-04-04,4787,22972,3101220,1.1944721693229083,3704320,3607616.4464215944,3613206.4564407435
2020-04-05,4788,22977,3101895,1.1966649529903397,3711929,3628823.7385513787,3653118.691412521
