date,connection,population,actual_limit,factor,consumption,
2019-12-05 00:00:00,4710,22603,3051405,1.1062199093915828,3375524.9626170225,
2019-12-06 00:00:00,4710,22603,3051405,1.1001910888419877,3357128.5894478853,
2019-12-07 00:00:00,4711,22608,3052080,1.125494099509094,3435098.031229716,
2019-12-08 00:00:00,4711,22608,3052080,1.075960038843664,3283916.1153539703,
2019-12-09 00:00:00,4712,22612,3052620,1.0954934314140181,3344125.15860306,
2019-12-10 00:00:00,4713,22617,3053295,1.0782625307932283,3292253.59395831,
2019-12-11 00:00:00,4713,22617,3053295,1.0561327317791336,3224684.7892775694,
2019-12-12 00:00:00,4714,22622,3053970,1.0933753662326595,3339135.5672135553,
2019-12-13 00:00:00,4715,22627,3054645,1.069181644663016,3265970.364961658,
2019-12-14 00:00:00,4716,22632,3055320,1.1203886934620972,3423145.982908615,
2019-12-15 00:00:00,4716,22632,3055320,1.0864544317693177,3319465.954473431,
2019-12-16 00:00:00,4717,22636,3055860,1.0631815497226065,3248933.9705353244,
2019-12-17 00:00:00,4717,22636,3055860,1.0884573155299486,3326173.172235349,
2019-12-18 00:00:00,4719,22646,3057210,1.0594143056878016,3238852.009491804,
2019-12-19 00:00:00,4719,22646,3057210,1.0554711383184534,3226796.918778559,
2019-12-20 00:00:00,4719,22646,3057210,1.0435054037011733,3190215.155249264,
2019-12-21 00:00:00,4720,22651,3057885,1.0759021112342881,3289984.9274116615,
2019-12-22 00:00:00,4720,22651,3057885,1.0800872976921092,3302782.7463032356,
2019-12-23 00:00:00,4721,22656,3058560,1.1127786459808895,3403500.2554513095,
2019-12-24 00:00:00,4721,22656,3058560,1.0861417987459716,3322029.859972479,
2019-12-25 00:00:00,4721,22656,3058560,1.0578959617491275,3235638.2727674115,
2019-12-26 00:00:00,4721,22656,3058560,1.1287084699410002,3452222.577822746,
2019-12-27 00:00:00,4723,22665,3059775,1.0600513034730878,3243518.477084367,
2019-12-28 00:00:00,4723,22665,3059775,1.0815751536776566,3309376.6158440514,
2019-12-29 00:00:00,4724,22670,3060450,1.1207453409045554,3429985.078571346,
2019-12-30 00:00:00,4725,22675,3061125,1.093252358675524,3346582.1264506136,
2019-12-31 00:00:00,4726,22680,3061800,1.045564791544214,3201310.278750074,
2020-01-01 00:00:00,4728,22689,3063015,1.2047574740363867,3690190.2143355627,
2020-01-02 00:00:00,4728,22689,3063015,1.17525256877187,3599816.2469367697,
2020-01-03 00:00:00,4728,22689,3063015,1.1876753501059583,3637867.412504802,
2020-01-04 00:00:00,4729,22694,3063690,1.1791658724294871,3612598.6917034956,
2020-01-05 00:00:00,4730,22699,3064365,1.1474931800483785,3516337.9386789496,
2020-01-06 00:00:00,4730,22699,3064365,1.1926554198568793,3654731.5256697256,
2020-01-07 00:00:00,4730,22699,3064365,1.1930468215826828,3655930.9234192176,
2020-01-08 00:00:00,4730,22699,3064365,1.1459633397623126,3511649.9496507393,
2020-01-09 00:00:00,4730,22699,3064365,1.1814588955293945,3620421.288398933,
2020-01-10 00:00:00,4730,22699,3064365,1.185032723208396,3631372.8008544957,
2020-01-11 00:00:00,4731,22704,3065040,1.198103404047619,3672234.857542115,
2020-01-12 00:00:00,4731,22704,3065040,1.193712150219485,3658775.4889087304,
2020-01-13 00:00:00,4732,22708,3065580,1.133707105693184,3475469.829070911,
2020-01-14 00:00:00,4732,22708,3065580,1.1204848849532008,3434936.0536148334,
2020-01-15 00:00:00,4734,22718,3066930,1.1305664133554825,3467368.05011233,
2020-01-16 00:00:00,4734,22718,3066930,1.1695835508002745,3587030.879455886,
2020-01-17 00:00:00,4735,22723,3067605,1.1529490168368122,3536792.168793689,
2020-01-18 00:00:00,4735,22723,3067605,1.1204624098845353,3437136.0908738496,
2020-01-19 00:00:00,4736,22728,3068280,1.193204067963372,3661084.177650655,
2020-01-20 00:00:00,4737,22732,3068820,1.203024855323331,3691866.7365133446,
2020-01-21 00:00:00,4737,22732,3068820,1.1295785809101184,3466473.34066859,
2020-01-22 00:00:00,4737,22732,3068820,1.2030901518800081,3692067.1198924063,
2020-01-23 00:00:00,4739,22742,3070170,1.1295939482674204,3468045.452152186,
2020-01-24 00:00:00,4740,22747,3070845,1.1900741221959854,3654533.167774931,
2020-01-25 00:00:00,4740,22747,3070845,1.157930771274053,3555825.9193130694,
2020-01-26 00:00:00,4740,22747,3070845,1.1207693955387026,3441709.094443047,
2020-01-27 00:00:00,4740,22747,3070845,1.166710397950455,3582786.7919941647,
2020-01-28 00:00:00,4741,22752,3071520,1.1691063553774788,3590933.5526690334,
2020-01-29 00:00:00,4741,22752,3071520,1.1464345591050191,3521296.676982248,
2020-01-30 00:00:00,4741,22752,3071520,1.126248627586956,3459295.1846058876,
2020-01-31 00:00:00,4742,22756,3072060,1.1473884697054144,3524846.2222432154,
2020-02-01 00:00:00,4742,22756,3072060,1.1976002028407815,3679099.679139051,
2020-02-02 00:00:00,4742,22756,3072060,1.1223544115784145,3447940.093633584,
2020-02-03 00:00:00,4742,22756,3072060,1.1879137075840314,3649342.1845205994,
2020-02-04 00:00:00,4745,22771,3074085,1.166429917917625,3585704.714221802,
2020-02-05 00:00:00,4745,22771,3074085,1.1816472398465245,3632484.0553036034,
2020-02-06 00:00:00,4745,22771,3074085,1.1774046179020763,3619441.874823504,
2020-02-07 00:00:00,4746,22776,3074760,1.194112615174742,3671609.70463469,
2020-02-08 00:00:00,4748,22785,3075975,1.1589814017719535,3564997.817315485,
2020-02-09 00:00:00,4749,22790,3076650,1.1710805031066216,3603004.829882988,
2020-02-10 00:00:00,4749,22790,3076650,1.1760773156217352,3618378.2731076116,
2020-02-11 00:00:00,4750,22795,3077325,1.1327701649544264,3485901.94786838,
2020-02-12 00:00:00,4751,22800,3078000,1.1367902259043532,3499040.315333599,
2020-02-13 00:00:00,4751,22800,3078000,1.1642466859582563,3583551.299379513,
2020-02-14 00:00:00,4752,22804,3078540,1.1405469660816665,3511219.456961054,
2020-02-15 00:00:00,4753,22809,3079215,1.160373664171998,3573039.992323379,
2020-02-16 00:00:00,4753,22809,3079215,1.1861454770880036,3652396.945231537,
2020-02-17 00:00:00,4753,22809,3079215,1.1213199916180339,3452785.3379901242,
2020-02-18 00:00:00,4753,22809,3079215,1.1903930823225266,3665476.234983759,
2020-02-19 00:00:00,4754,22814,3079890,1.172436683361993,3610976.0167197683,
2020-02-20 00:00:00,4755,22819,3080565,1.1574447907789425,3565583.9119059327,
2020-02-21 00:00:00,4756,22824,3081240,1.1395502149672758,3511227.704365769,
2020-02-22 00:00:00,4757,22828,3081780,1.1579424297712864,3568523.821220555,
2020-02-23 00:00:00,4757,22828,3081780,1.1950329235291666,3682828.5630737147,
2020-02-24 00:00:00,4757,22828,3081780,1.138531605075438,3508703.929889383,
2020-02-25 00:00:00,4758,22833,3082455,1.2020581003620017,3705290.001751354,
2020-02-26 00:00:00,4759,22838,3083130,1.1965892071352395,3689240.082194871,
2020-02-27 00:00:00,4760,22843,3083805,1.140249444262087,3516306.937462645,
2020-02-28 00:00:00,4760,22843,3083805,1.1200436187391798,3453996.111685976,
2020-02-29 00:00:00,4762,22852,3085020,1.1328526327125499,3494873.0289708707,
2020-03-01 00:00:00,4763,22857,3085695,1.1712360058283866,3614077.087004624,
2020-03-02 00:00:00,4764,22862,3086370,1.1630954800348725,3589742.996715229,
2020-03-03 00:00:00,4765,22867,3087045,1.146263601548808,3538567.3198432396,
2020-03-04 00:00:00,4765,22867,3087045,1.120310194045849,3458447.982978268,
2020-03-05 00:00:00,4765,22867,3087045,1.1645211057418798,3594929.0568749416,
2020-03-06 00:00:00,4765,22867,3087045,1.1756283808378218,3629217.7149234936,
2020-03-07 00:00:00,4768,22881,3088935,1.1809531029332778,3647887.3730092044,
2020-03-08 00:00:00,4768,22881,3088935,1.1227681926080115,3468157.9670336284,
2020-03-09 00:00:00,4769,22886,3089610,1.15021240336895,3553707.7435727417,
2020-03-10 00:00:00,4769,22886,3089610,1.1763065389591598,3634328.44583361,
2020-03-11 00:00:00,4771,22896,3090960,1.118028812897323,3455782.3395131095,
2020-03-12 00:00:00,4771,22896,3090960,1.2003610855562632,3710268.101010987,
2020-03-13 00:00:00,4771,22896,3090960,1.1502050747902042,3555237.8779735295,
2020-03-14 00:00:00,4772,22900,3091500,1.1899452308374554,3678715.6811339934,
2020-03-15 00:00:00,4773,22905,3092175,1.154759413174791,3570718.1884337594,
2020-03-16 00:00:00,4774,22910,3092850,1.1945450867856149,3694548.7716648886,
2020-03-17 00:00:00,4774,22910,3092850,1.1940898745394084,3693140.8684692094,
2020-03-18 00:00:00,4775,22915,3093525,1.1377875998263767,3519774.384752892,
2020-03-19 00:00:00,4775,22915,3093525,1.117774907698946,3457864.621339382,
2020-03-20 00:00:00,4776,22920,3094200,1.1904556049352997,3683507.732790804,
2020-03-21 00:00:00,4776,22920,3094200,1.1475342813938183,3550700.573488753,
2020-03-22 00:00:00,4776,22920,3094200,1.1722340432879288,3627126.576741509,
2020-03-23 00:00:00,4776,22920,3094200,1.2048065569110873,3727912.4483942864,
2020-03-24 00:00:00,4776,22920,3094200,1.139551179807804,3525999.260561307,
2020-03-25 00:00:00,4777,22924,3094740,1.1548595110351967,3573989.923181065,
2020-03-26 00:00:00,4779,22934,3096090,1.1562683490475643,3579910.8728026734,
2020-03-27 00:00:00,4779,22934,3096090,1.200234641241845,3716034.470402464,
2020-03-28 00:00:00,4779,22934,3096090,1.1383828761652681,3524535.839066525,
2020-03-29 00:00:00,4781,22944,3097440,1.1384788416203715,3526369.9031886035,
2020-03-30 00:00:00,4782,22948,3097980,1.1484666512824606,3557926.7163400375,
2020-03-31 00:00:00,4783,22953,3098655,1.1606940154791499,3596590.3145345454,
2020-04-01 00:00:00,4784,22958,3099330,1.1951153853911896,3704056.9674044754,
2020-04-02 00:00:00,4787,22972,3101220,1.1334931339742085,3515211.576943495,
2020-04-03 00:00:00,4787,22972,3101220,1.1780590022350708,3653420.138911446,
2020-04-04 00:00:00,4787,22972,3101220,1.1944721693229083,3704320.98094759,
2020-04-05 00:00:00,4788,22977,3101895,1.1966649529903395,3711929.0343559687,
2020-04-06 00:00:00,4789,22982,3102570,1.1276242554083993,3498533.1861024373,
2020-04-07 00:00:00,4791,22992,3103920,1.1776738678758303,3655405.471977147,
2020-04-08 00:00:00,4791,22992,3103920,1.1953383926482826,3710234.7437088573,
2020-04-09 00:00:00,4792,22996,3104460,1.1872409326319175,3685741.9857184826,
2020-04-10 00:00:00,4792,22996,3104460,1.1700494111864062,3632371.5950517505,
2020-04-11 00:00:00,4792,22996,3104460,1.1565876917103561,3590580.225407132,
2020-04-12 00:00:00,4793,23001,3105135,1.1996111493878847,3724954.566354549,
2020-04-13 00:00:00,4794,23006,3105810,1.1606963736101594,3604902.4041221696,
2020-04-14 00:00:00,4795,23011,3106485,1.1571783562216909,3594757.2059273394,
2020-04-15 00:00:00,4796,23016,3107160,1.1885907701841267,3693141.6974853114,
2020-04-16 00:00:00,4800,23035,3109725,1.1376447379052717,3537762.282582471,
2020-04-17 00:00:00,4800,23035,3109725,1.1274982659154429,3506209.544973901,
2020-04-18 00:00:00,4800,23035,3109725,1.2008381303256304,3734276.354826871,
2020-04-19 00:00:00,4800,23035,3109725,1.198984971428122,3728513.540274317,
2020-04-20 00:00:00,4800,23035,3109725,1.1824118990095984,3676975.8426476233,
2020-04-21 00:00:00,4800,23035,3109725,1.157699008777119,3600125.5500694267,
2020-04-22 00:00:00,4801,23039,3110265,1.1380144743804752,3539526.5891589886,
2020-04-23 00:00:00,4803,23049,3111615,1.1164455293742863,3473948.6558839697,
2020-04-24 00:00:00,4803,23049,3111615,1.1302802192460923,3516996.8844094295,
2020-04-25 00:00:00,4804,23054,3112290,1.1743844003911152,3655024.825493264,
2020-04-26 00:00:00,4805,23059,3112965,1.199159066665635,3732940.2039627885,
2020-04-27 00:00:00,4805,23059,3112965,1.186517878547713,3693588.6277932813,
2020-04-28 00:00:00,4808,23073,3114855,1.191530799925095,3711445.6698006815,
2020-04-29 00:00:00,4809,23078,3115530,1.194104530790704,3720268.4888143623,
2020-04-30 00:00:00,4810,23083,3116205,1.1886284182873117,3704009.820209012,
2020-05-01 00:00:00,4811,23087,3116745,1.1985376241028491,3735536.1472344343,
2020-05-02 00:00:00,4811,23087,3116745,1.1770978281091575,3668713.770270076,
2020-05-03 00:00:00,4813,23097,3118095,1.2375458467057185,3858785.516883868,
2020-05-04 00:00:00,4814,23102,3118770,1.1719474200215492,3655034.455140607,
2020-05-05 00:00:00,4814,23102,3118770,1.1918052799214855,3716966.5528607317,
2020-05-06 00:00:00,4814,23102,3118770,1.159665322845879,3616729.418932042,
2020-05-07 00:00:00,4814,23102,3118770,1.165074611241292,3633599.745301004,
2020-05-08 00:00:00,4814,23102,3118770,1.197142937560808,3733613.4793765214,
2020-05-09 00:00:00,4815,23107,3119445,1.1581729711381517,3612856.883952052,
2020-05-10 00:00:00,4816,23111,3119985,1.1829562959331863,3690805.898967102,
2020-05-11 00:00:00,4816,23111,3119985,1.2414496891134665,3873304.4082886786,
2020-05-12 00:00:00,4817,23116,3120660,1.175235224600253,3667509.5560010257,
2020-05-13 00:00:00,4817,23116,3120660,1.2111340345569641,3779537.5362805356,
2020-05-14 00:00:00,4818,23121,3121335,1.2190648838422546,3805109.889207764,
2020-05-15 00:00:00,4818,23121,3121335,1.194357576356476,3727990.105596641,
2020-05-16 00:00:00,4819,23126,3122010,1.1619378812418728,3627581.6846159394,
2020-05-17 00:00:00,4819,23126,3122010,1.2112237846929623,3781452.7680492755,
2020-05-18 00:00:00,4821,23135,3123225,1.159971166497272,3622850.9464834426,
2020-05-19 00:00:00,4823,23145,3124575,1.169800836356233,3655130.448257777,
2020-05-20 00:00:00,4823,23145,3124575,1.2068265455581957,3770820.053587499,
2020-05-21 00:00:00,4823,23145,3124575,1.1710939318189766,3659170.822013279,
2020-05-22 00:00:00,4823,23145,3124575,1.226437708669418,3832096.6035657465,
2020-05-23 00:00:00,4823,23145,3124575,1.234622707049546,3857671.244879335,
2020-05-24 00:00:00,4824,23150,3125250,1.221236387562539,3816669.020229825,
2020-05-25 00:00:00,4824,23150,3125250,1.1974300546237338,3742268.278212824,
2020-05-26 00:00:00,4826,23159,3126465,1.1592962844644525,3624499.2580081546,
2020-05-27 00:00:00,4826,23159,3126465,1.1920267910321352,3726830.041224284,
2020-05-28 00:00:00,4826,23159,3126465,1.2219491156624191,3820381.141899505,
2020-05-29 00:00:00,4828,23169,3127815,1.203943754759836,3765713.3352941363,
2020-05-30 00:00:00,4828,23169,3127815,1.2081745106243889,3778946.356948623,
2020-05-31 00:00:00,4828,23169,3127815,1.1936986439060722,3733668.5238890713,
2020-06-01 00:00:00,4828,23169,3127815,1.2250192147445695,3831633.475166286,
2020-06-02 00:00:00,4829,23174,3128490,1.2001413772726692,3754630.2973837727,
2020-06-03 00:00:00,4829,23174,3128490,1.2208817225644575,3819516.2602256793,
2020-06-04 00:00:00,4830,23179,3129165,1.1729362608477978,3670311.0946757994,
2020-06-05 00:00:00,4831,23183,3129705,1.167334620975161,3653412.999939066,
2020-06-06 00:00:00,4831,23183,3129705,1.2226780075821528,3826621.473719902,
2020-06-07 00:00:00,4832,23188,3130380,1.244618638349209,3896129.293115597,
2020-06-08 00:00:00,4832,23188,3130380,1.2072458876081473,3779138.381650792,
2020-06-09 00:00:00,4833,23193,3131055,1.1806067765610715,3696544.750785426,
2020-06-10 00:00:00,4833,23193,3131055,1.1699482612755243,3663172.353208037,
2020-06-11 00:00:00,4834,23198,3131730,1.1576667473830742,3625499.6827819953,
2020-06-12 00:00:00,4834,23198,3131730,1.1648369986899487,3647954.973907273,
2020-06-13 00:00:00,4834,23198,3131730,1.2192519968161761,3818368.055989123,
2020-06-14 00:00:00,4835,23203,3132405,1.2312905015605282,3856900.523540706,
2020-06-15 00:00:00,4836,23207,3132945,1.2240786408466957,3834971.0574474507,
2020-06-16 00:00:00,4836,23207,3132945,1.155831137095413,3621155.381807389,
2020-06-17 00:00:00,4837,23212,3133620,1.2213108690018266,3827124.1653215038,
2020-06-18 00:00:00,4838,23217,3134295,1.226239579537947,3843396.58294789,
2020-06-19 00:00:00,4839,23222,3134970,1.2433983843160523,3898016.632879295,
2020-06-20 00:00:00,4839,23222,3134970,1.21303487468493,3802827.941091015,
2020-06-21 00:00:00,4840,23227,3135645,1.2392504536944489,3885849.48887473,
2020-06-22 00:00:00,4840,23227,3135645,1.18090179911085,3702888.821872941,
2020-06-23 00:00:00,4840,23227,3135645,1.2191601195473307,3822853.33305799,
2020-06-24 00:00:00,4840,23227,3135645,1.1903055211633722,3732375.555908322,
2020-06-25 00:00:00,4841,23231,3136185,1.2134591584623686,3805632.410882304,
2020-06-26 00:00:00,4841,23231,3136185,1.2059043419408273,3781939.1086296933,
2020-06-27 00:00:00,4841,23231,3136185,1.2006559833939918,3765479.285280486,
2020-06-28 00:00:00,4841,23231,3136185,1.2410111182268482,3892040.4538162677,
2020-06-29 00:00:00,4843,23241,3137535,1.2370278199096791,3881218.0809403155,
2020-06-30 00:00:00,4843,23241,3137535,1.2407713278247166,3892963.4680465222,
2020-07-01 00:00:00,4843,23241,3137535,1.1763978719583699,3690989.497194904,
2020-07-02 00:00:00,4843,23241,3137535,1.1891949023376562,3731140.627905978,
2020-07-03 00:00:00,4843,23241,3137535,1.1667590055084045,3660747.2163478117,
2020-07-04 00:00:00,4843,23241,3137535,1.2353924306885775,3876086.9900204865,
2020-07-05 00:00:00,4844,23246,3138210,1.1863590629077077,3723043.874807597,
2020-07-06 00:00:00,4844,23246,3138210,1.1791149606417966,3700310.3606356923,
2020-07-07 00:00:00,4845,23251,3138885,1.1699764544837796,3672421.543332319,
2020-07-08 00:00:00,4846,23255,3139425,1.2007028165753644,3769516.4399271137,
2020-07-09 00:00:00,4847,23260,3140100,1.2383852763479115,3888653.606260077,
2020-07-10 00:00:00,4847,23260,3140100,1.200083290322287,3768381.539941014,
2020-07-11 00:00:00,4849,23270,3141450,1.2266335785417493,3853408.0553099783,
2020-07-12 00:00:00,4850,23275,3142125,1.2448950999494004,3911616.0159285096,
2020-07-13 00:00:00,4850,23275,3142125,1.2064982058691316,3790968.175116545,
2020-07-14 00:00:00,4850,23275,3142125,1.182336819338271,3715050.0784632647,
2020-07-15 00:00:00,4850,23275,3142125,1.2280457326752612,3858673.1977822552,
2020-07-16 00:00:00,4853,23289,3144015,1.1891059919548308,3738567.0752958674,
2020-07-17 00:00:00,4854,23294,3144690,1.1744585732724735,3693308.1307842145,
2020-07-18 00:00:00,4855,23299,3145365,1.2188925952646894,3833862.10790472,
2020-07-19 00:00:00,4856,23303,3145905,1.1604551718946736,3650681.7275393135,
2020-07-20 00:00:00,4856,23303,3145905,1.221999912147981,3844295.633625894,
2020-07-21 00:00:00,4857,23308,3146580,1.2263190123565542,3858710.8779008863,
2020-07-22 00:00:00,4857,23308,3146580,1.1886132600715593,3740066.711875967,
2020-07-23 00:00:00,4858,23313,3147255,1.2361237154770257,3890396.5441536466,
2020-07-24 00:00:00,4860,23323,3148605,1.1906542579428265,3748899.9498300734,
2020-07-25 00:00:00,4861,23327,3149145,1.2372218769764607,3896191.087771036,
2020-07-26 00:00:00,4861,23327,3149145,1.1810182981173085,3719197.8684246317,
2020-07-27 00:00:00,4862,23332,3149820,1.1891635577427184,3745651.157449169,
2020-07-28 00:00:00,4863,23337,3150495,1.1810590446898617,3720920.615000186,
2020-07-29 00:00:00,4864,23342,3151170,1.207648940618138,3805507.112207658,
2020-07-30 00:00:00,4864,23342,3151170,1.2349482661286104,3891531.9277764936,
2020-07-31 00:00:00,4866,23351,3152385,1.197283607767838,3774298.885873216,
2020-08-01 00:00:00,4866,23351,3152385,1.2019445441252363,3788991.951732233,
2020-08-02 00:00:00,4866,23351,3152385,1.2183130600075884,3840591.815672022,
2020-08-03 00:00:00,4867,23356,3153060,1.1592285156623388,3655117.063594294,
2020-08-04 00:00:00,4867,23356,3153060,1.2057327832548514,3801747.809569542,
2020-08-05 00:00:00,4867,23356,3153060,1.1933009241734762,3762549.4119744212,
2020-08-06 00:00:00,4867,23356,3153060,1.212270272502083,3822360.9054154176,
2020-08-07 00:00:00,4868,23361,3153735,1.177971560346894,3715010.1388706123,
2020-08-08 00:00:00,4868,23361,3153735,1.1648747684716259,3673706.327945863,
2020-08-09 00:00:00,4868,23361,3153735,1.1571622521203453,3649383.095190757,
2020-08-10 00:00:00,4868,23361,3153735,1.2056139636765661,3802186.953735515,
2020-08-11 00:00:00,4870,23371,3155085,1.1863090868303048,3742906.0052219923,
2020-08-12 00:00:00,4870,23371,3155085,1.1698595669043812,3691006.3716465095,
2020-08-13 00:00:00,4870,23371,3155085,1.1596992456547115,3658949.6944764955,
2020-08-14 00:00:00,4871,23375,3155625,1.1555986900548616,3646636.116304373,
2020-08-15 00:00:00,4871,23375,3155625,1.2288016717716732,3877637.2754844865,
2020-08-16 00:00:00,4875,23395,3158325,1.2374329912928956,3908215.552225135,
2020-08-17 00:00:00,4876,23399,3158865,1.2130842602784546,3831969.411844501,
2020-08-18 00:00:00,4876,23399,3158865,1.223026824887601,3863376.631198572,
2020-08-19 00:00:00,4877,23404,3159540,1.1984190052366732,3786452.7838054784,
2020-08-20 00:00:00,4877,23404,3159540,1.2348786346629137,3901648.4413628625,
2020-08-21 00:00:00,4880,23419,3161565,1.2220454476091334,3863576.1155703696,
2020-08-22 00:00:00,4881,23423,3162105,1.1921743567571792,3769780.49437366,
2020-08-23 00:00:00,4881,23423,3162105,1.163176763018195,3678087.0582236494,
2020-08-24 00:00:00,4882,23428,3162780,1.1838773285091897,3744343.537062295,
2020-08-25 00:00:00,4882,23428,3162780,1.2167154978926502,3848203.4424249157,
2020-08-26 00:00:00,4883,23433,3163455,1.2146184110148623,3842390.6854170216,
2020-08-27 00:00:00,4883,23433,3163455,1.234810008641751,3906265.8958877907,
2020-08-28 00:00:00,4884,23438,3164130,1.164838144560854,3685699.318349335,
2020-08-29 00:00:00,4884,23438,3164130,1.1603640886962154,3671542.8239663565,
2020-08-30 00:00:00,4884,23438,3164130,1.2160316827041424,3847682.328194658,
2020-08-31 00:00:00,4885,23443,3164805,1.2024097920338659,3805392.5218777386,
2020-09-01 00:00:00,4887,23452,3166020,1.1188390467679048,3542266.7988481214,
2020-09-02 00:00:00,4887,23452,3166020,1.0659153726546131,3374709.3881319584,
2020-09-03 00:00:00,4887,23452,3166020,1.0926745729702985,3459429.551515424,
2020-09-04 00:00:00,4888,23457,3166695,1.0981200060227727,3477411.1324722846,
2020-09-05 00:00:00,4888,23457,3166695,1.047822428486177,3318134.045175034,
2020-09-06 00:00:00,4888,23457,3166695,1.0739863527524058,3400987.2133292803,
2020-09-07 00:00:00,4889,23462,3167370,1.0989736768491114,3480856.2548415703,
2020-09-08 00:00:00,4890,23467,3168045,1.1029361601493644,3494151.387480393,
2020-09-09 00:00:00,4890,23467,3168045,1.071778410248608,3395442.2336960514,
2020-09-10 00:00:00,4890,23467,3168045,1.0767260973236452,3411116.7289956873,
2020-09-11 00:00:00,4890,23467,3168045,1.082483040422747,3429354.983796082,
2020-09-12 00:00:00,4891,23471,3168585,1.0670004382392133,3380881.583598198,
2020-09-13 00:00:00,4891,23471,3168585,1.0859971542193332,3441074.292902066,
2020-09-14 00:00:00,4891,23471,3168585,1.1176754268104248,3541449.5922601097,
2020-09-15 00:00:00,4892,23476,3169260,1.0616675039844992,3364700.353677914,
2020-09-16 00:00:00,4892,23476,3169260,1.0564285982979071,3348096.8994416255,
2020-09-17 00:00:00,4893,23481,3169935,1.1209711869727594,3553405.7995764944,
2020-09-18 00:00:00,4893,23481,3169935,1.0578142667117962,3353202.467549058,
2020-09-19 00:00:00,4894,23486,3170610,1.0522764244843408,3336358.1542342952,
2020-09-20 00:00:00,4894,23486,3170610,1.091918597843357,3462048.0255081262,
2020-09-21 00:00:00,4895,23491,3171285,1.0559332984118903,3348665.430254151,
2020-09-22 00:00:00,4895,23491,3171285,1.080854017588077,3427696.1331668044,
2020-09-23 00:00:00,4896,23495,3171825,1.0713464969934794,3398123.6028263425,
2020-09-24 00:00:00,4897,23500,3172500,1.1000159173100745,3489800.497666212,
2020-09-25 00:00:00,4897,23500,3172500,1.120146211248191,3553663.8551848857,
2020-09-26 00:00:00,4897,23500,3172500,1.0919421314851145,3464186.412136526,
2020-09-27 00:00:00,4898,23505,3173175,1.0679709554214727,3388858.736469532,
2020-09-28 00:00:00,4898,23505,3173175,1.0932953503013139,3469217.4731923714,
2020-09-29 00:00:00,4899,23510,3173850,1.0459902529768834,3319816.1644106815,
2020-09-30 00:00:00,4899,23510,3173850,1.1048552058019578,3506644.6949345437,
2020-10-01 00:00:00,4899,23510,3173850,1.094630089449487,3474191.7093992536,
2020-10-02 00:00:00,4901,23519,3175065,1.0947448481074629,3475886.0511563215,
2020-10-03 00:00:00,4901,23519,3175065,1.089029174119266,3457738.4147249875,
2020-10-04 00:00:00,4902,23524,3175740,1.1240466387631807,3569679.8725857837,
2020-10-05 00:00:00,4902,23524,3175740,1.1219407805086115,3562992.2142924177,
2020-10-06 00:00:00,4903,23529,3176415,1.0571061609935966,3357807.866372475,
2020-10-07 00:00:00,4904,23534,3177090,1.1178459887349705,3551497.3123499877,
2020-10-08 00:00:00,4905,23539,3177765,1.118159249884159,3553247.328708135,
2020-10-09 00:00:00,4906,23543,3178305,1.0682074194287212,3395088.9822074017,
2020-10-10 00:00:00,4906,23543,3178305,1.0722019322668863,3407784.762333506,
2020-10-11 00:00:00,4907,23548,3178980,1.104350882460066,3510709.368322901,
2020-10-12 00:00:00,4907,23548,3178980,1.053075184902137,3347704.951300195,
2020-10-13 00:00:00,4908,23553,3179655,1.0479630473719788,3332160.9433915494,
2020-10-14 00:00:00,4909,23558,3180330,1.1214000209098254,3566422.128500145,
2020-10-15 00:00:00,4910,23563,3181005,1.0487117647786068,3335957.3673195723,
2020-10-16 00:00:00,4912,23572,3182220,1.1143963566971784,3546254.374208895,
2020-10-17 00:00:00,4912,23572,3182220,1.0650984648160393,3389377.6367068966,
2020-10-18 00:00:00,4914,23582,3183570,1.04566310281603,3328941.6842320287,
2020-10-19 00:00:00,4914,23582,3183570,1.1067925034863122,3523551.410323919,
2020-10-20 00:00:00,4914,23582,3183570,1.0524906883404972,3350677.780680157,
2020-10-21 00:00:00,4914,23582,3183570,1.1130892462589035,3543597.5317124575,
2020-10-22 00:00:00,4916,23591,3184785,1.0517030481073832,3349448.0920666726,
2020-10-23 00:00:00,4917,23596,3185460,1.1340646977298712,3612517.732030595,
2020-10-24 00:00:00,4917,23596,3185460,1.0781428618639075,3434380.9607530027,
2020-10-25 00:00:00,4917,23596,3185460,1.0801329280368643,3440720.2369443094,
2020-10-26 00:00:00,4918,23601,3186135,1.0513175876680494,3349639.7621847405,
2020-10-27 00:00:00,4918,23601,3186135,1.0790850078862047,3438110.511601513,
2020-10-28 00:00:00,4919,23606,3186810,1.0976585094213092,3498029.114408922,
2020-10-29 00:00:00,4921,23615,3188025,1.0457639870448976,3333921.7347988095,
2020-10-30 00:00:00,4921,23615,3188025,1.095351276974408,3492007.254776337,
2020-10-31 00:00:00,4922,23620,3188700,1.0643576866750801,3393917.3555008275,
2020-11-01 00:00:00,4923,23625,3189375,1.0796167202440718,3443302.5771284364,
2020-11-02 00:00:00,4924,23630,3190050,1.0534960047790132,3360704.930045291,
2020-11-03 00:00:00,4925,23635,3190725,1.0960856747525325,3497307.9645747743,
2020-11-04 00:00:00,4926,23639,3191265,1.0541441743801327,3364053.408653214,
2020-11-05 00:00:00,4926,23639,3191265,1.0795710597787362,3445197.3380847885,
2020-11-06 00:00:00,4927,23644,3191940,1.0676021987138506,3407722.1621626886,
