,Date,connection,population,actual_limit,factor,consumption
9027,2018-10-07 00:00:00,4448,21345,2881575,1.1028535986414885,3177955
9028,2018-10-08 00:00:00,4449,21350,2882250,1.0921954273370784,3147980
9029,2018-10-09 00:00:00,4449,21350,2882250,1.102687077959945,3178219
9030,2018-10-10 00:00:00,4449,21350,2882250,1.1136522153670725,3209824
9031,2018-10-11 00:00:00,4451,21360,2883600,1.0737003485188144,3096122
9032,2018-10-12 00:00:00,4451,21360,2883600,1.0424958698493048,3006141
9033,2018-10-13 00:00:00,4452,21365,2884275,1.076099522278946,3103766
9034,2018-10-14 00:00:00,4452,21365,2884275,1.0848342679222005,3128960
9035,2018-10-15 00:00:00,4452,21365,2884275,1.1071163047519608,3193227
9036,2018-10-16 00:00:00,4452,21365,2884275,1.0431955082950075,3008862
9037,2018-10-17 00:00:00,4454,21374,2885490,1.0696493380005838,3086462
9038,2018-10-18 00:00:00,4454,21374,2885490,1.0446528443121836,3014335
9039,2018-10-19 00:00:00,4455,21379,2886165,1.119703461525099,3231648
9040,2018-10-20 00:00:00,4455,21379,2886165,1.046195874634824,3019493
9041,2018-10-21 00:00:00,4456,21384,2886840,1.107539335361592,3197288
9042,2018-10-22 00:00:00,4457,21389,2887515,1.0723253781378983,3096355
9043,2018-10-23 00:00:00,4457,21389,2887515,1.054633089984541,3045268
9044,2018-10-24 00:00:00,4459,21398,2888730,1.0747469957427416,3104653
9045,2018-10-25 00:00:00,4459,21398,2888730,1.0936297388273692,3159201
9046,2018-10-26 00:00:00,4462,21413,2890755,1.0608628625088543,3066694
9047,2018-10-27 00:00:00,4463,21417,2891295,1.102119397233866,3186552
9048,2018-10-28 00:00:00,4464,21422,2891970,1.114295053286889,3222507
9049,2018-10-29 00:00:00,4467,21437,2893995,1.1206159010213843,3243056
9050,2018-10-30 00:00:00,4468,21441,2894535,1.078423163666472,3121533
9051,2018-10-31 00:00:00,4468,21441,2894535,1.074645713675827,3110599
9052,2018-11-01 00:00:00,4468,21441,2894535,1.0642205819706394,3080423
9053,2018-11-02 00:00:00,4469,21446,2895210,1.0384912899069536,3006650
9054,2018-11-03 00:00:00,4469,21446,2895210,1.0715416865423573,3102338
9055,2018-11-04 00:00:00,4469,21446,2895210,1.040347367736298,3012024
9056,2018-11-05 00:00:00,4469,21446,2895210,1.0456798669575145,3027462
9057,2018-11-06 00:00:00,4470,21451,2895885,1.0764600991208535,3117304
9058,2018-11-07 00:00:00,4470,21451,2895885,1.111986247805491,3220184
9059,2018-11-08 00:00:00,4471,21456,2896560,1.0623686915718609,3077214
9060,2018-11-09 00:00:00,4472,21461,2897235,1.1121908537769445,3222278
9061,2018-11-10 00:00:00,4473,21465,2897775,1.0457083734874415,3030227
9062,2018-11-11 00:00:00,4474,21470,2898450,1.1086494770360829,3213365
9063,2018-11-12 00:00:00,4475,21475,2899125,1.060781747672011,3075338
9064,2018-11-13 00:00:00,4475,21475,2899125,1.0945212075854232,3173153
9065,2018-11-14 00:00:00,4475,21475,2899125,1.0530455548606716,3052910
9066,2018-11-15 00:00:00,4475,21475,2899125,1.1112864659670811,3221758
9067,2018-11-16 00:00:00,4476,21480,2899800,1.1129223006288878,3227252
9068,2018-11-17 00:00:00,4476,21480,2899800,1.0571388741446377,3065491
9069,2018-11-18 00:00:00,4477,21485,2900475,1.0848270727817269,3146513
9070,2018-11-19 00:00:00,4478,21489,2901015,1.0985881709419305,3187020
9071,2018-11-20 00:00:00,4479,21494,2901690,1.084443335584463,3146718
9072,2018-11-21 00:00:00,4479,21494,2901690,1.0757235211053393,3121416
9073,2018-11-22 00:00:00,4480,21499,2902365,1.114359987172053,3234279
9074,2018-11-23 00:00:00,4481,21504,2903040,1.0627149709927497,3085104
9075,2018-11-24 00:00:00,4481,21504,2903040,1.0345847890122997,3003441
9076,2018-11-25 00:00:00,4481,21504,2903040,1.0538168401371293,3059272
9077,2018-11-26 00:00:00,4482,21509,2903715,1.1092679174246576,3220997
9078,2018-11-27 00:00:00,4482,21509,2903715,1.1207138076208434,3254233
9079,2018-11-28 00:00:00,4483,21513,2904255,1.0809466688175955,3139344
9080,2018-11-29 00:00:00,4483,21513,2904255,1.100793823228033,3196985
9081,2018-11-30 00:00:00,4483,21513,2904255,1.0972096388298986,3186576
9082,2018-12-01 00:00:00,4485,21523,2905605,1.1057993362065397,3213016
9083,2018-12-02 00:00:00,4485,21523,2905605,1.0799504094897403,3137909
9084,2018-12-03 00:00:00,4486,21528,2906280,1.1154859707836728,3241914
9085,2018-12-04 00:00:00,4488,21537,2907495,1.038514756005863,3019476
9086,2018-12-05 00:00:00,4488,21537,2907495,1.115461350744555,3243198
9087,2018-12-06 00:00:00,4489,21542,2908170,1.0502043938858403,3054172
9088,2018-12-07 00:00:00,4489,21542,2908170,1.0947747588474912,3183791
9089,2018-12-08 00:00:00,4489,21542,2908170,1.0590220662296894,3079816
9090,2018-12-09 00:00:00,4490,21547,2908845,1.1136171793595235,3239339
9091,2018-12-10 00:00:00,4490,21547,2908845,1.1081649315666318,3223480
9092,2018-12-11 00:00:00,4490,21547,2908845,1.0924780890330956,3177849
9093,2018-12-12 00:00:00,4490,21547,2908845,1.097602356161412,3192755
9094,2018-12-13 00:00:00,4491,21552,2909520,1.122273372791229,3265276
9095,2018-12-14 00:00:00,4491,21552,2909520,1.0867427007873314,3161899
9096,2018-12-15 00:00:00,4492,21557,2910195,1.0603002377341209,3085680
9097,2018-12-16 00:00:00,4492,21557,2910195,1.0366596603126756,3016881
9098,2018-12-17 00:00:00,4493,21561,2910735,1.0723437021342923,3121308
9099,2018-12-18 00:00:00,4494,21566,2911410,1.078240898905419,3139201
9100,2018-12-19 00:00:00,4494,21566,2911410,1.1120251327790724,3237561
9101,2018-12-20 00:00:00,4495,21571,2912085,1.0371330764068638,3020219
9102,2018-12-21 00:00:00,4496,21576,2912760,1.0857357562279233,3162487
9103,2018-12-22 00:00:00,4497,21581,2913435,1.0407295781193715,3032097
9104,2018-12-23 00:00:00,4499,21590,2914650,1.0557025288061683,3077003
9105,2018-12-24 00:00:00,4499,21590,2914650,1.1120488526259178,3241233
9106,2018-12-25 00:00:00,4499,21590,2914650,1.058320259984239,3084633
9107,2018-12-26 00:00:00,4499,21590,2914650,1.117236914368031,3256354
9108,2018-12-27 00:00:00,4500,21595,2915325,1.1096925344501092,3235114
9109,2018-12-28 00:00:00,4500,21595,2915325,1.0901245685518397,3178067
9110,2018-12-29 00:00:00,4500,21595,2915325,1.0753579388235253,3135017
9111,2018-12-30 00:00:00,4501,21600,2916000,1.075239366859937,3135397
9112,2018-12-31 00:00:00,4502,21605,2916675,1.1134454275125485,3247558
9113,2017-01-02,4038,19378,2616030,1.167477854941382,3054157
9114,2017-01-03,4039,19383,2616705,1.145278938100489,2996857
9115,2017-01-04,4039,19383,2616705,1.1181817534463494,2925951
9116,2017-01-05,4040,19387,2617245,1.136098605316398,2973448
9117,2017-01-06,4041,19392,2617920,1.141658878873986,2988771
9118,2017-01-07,4042,19397,2618595,1.1844641384950505,3101631
9119,2017-01-08,4043,19402,2619270,1.156201606187887,3028404
9120,2017-01-09,4044,19407,2619945,1.1573298696272494,3032140
9121,2017-01-10,4047,19421,2621835,1.1729251700355348,3075216
9122,2017-01-11,4048,19426,2622510,1.1377732467360964,2983821
9123,2017-01-12,4049,19431,2623185,1.125718813217469,2952968
9124,2017-01-13,4050,19435,2623725,1.1575574832755513,3037112
9125,2017-01-14,4050,19435,2623725,1.145179801656187,3004636
9126,2017-01-15,4050,19435,2623725,1.1857466890349753,3111073
9127,2017-01-16,4051,19440,2624400,1.195000052763455,3136158
9128,2017-01-17,4051,19440,2624400,1.135650930437324,2980402
9129,2017-01-18,4051,19440,2624400,1.1732792004327208,3079153
9130,2017-01-19,4052,19445,2625075,1.153503032476014,3028031
9131,2017-01-20,4052,19445,2625075,1.1459512515482804,3008207
9132,2017-01-21,4053,19450,2625750,1.11671134491925,2932204
9133,2017-01-22,4054,19455,2626425,1.1807311634131872,3101101
9134,2017-01-23,4054,19455,2626425,1.1419918257254285,2999355
9135,2017-01-24,4055,19459,2626965,1.1128878710342751,2923517
9136,2017-01-25,4057,19469,2628315,1.1680162370499667,3069914
9137,2017-01-26,4058,19474,2628990,1.1383181368987942,2992626
9138,2017-01-27,4058,19474,2628990,1.1554517179364991,3037671
9139,2017-01-28,4059,19479,2629665,1.1736514937666072,3086310
9140,2017-01-29,4059,19479,2629665,1.156697628889866,3041727
9141,2017-01-30,4059,19479,2629665,1.1847420017450638,3115474
9142,2017-01-31,4059,19479,2629665,1.1797225522038666,3102275
9143,2017-02-01,4061,19488,2630880,1.196305254621763,3147335
9144,2017-02-02,4061,19488,2630880,1.1855417573372882,3119018
9145,2017-02-03,4062,19493,2631555,1.1641288558844043,3063469
9146,2017-02-04,4062,19493,2631555,1.1355100305496253,2988157
9147,2017-02-05,4064,19503,2632905,1.1444561249969407,3013244
9148,2017-02-06,4065,19507,2633445,1.1716798504297792,3085554
9149,2017-02-07,4065,19507,2633445,1.1626999340793618,3061906
9150,2017-02-08,4066,19512,2634120,1.1796834204889206,3107427
9151,2017-02-09,4068,19522,2635470,1.189132059522778,3133921
9152,2017-02-10,4068,19522,2635470,1.1660644483097378,3073127
9153,2017-02-11,4068,19522,2635470,1.1673235404706437,3076446
9154,2017-02-12,4069,19527,2636145,1.182101677698952,3116191
9155,2017-02-13,4070,19531,2636685,1.1271115947030697,2971838
9156,2017-02-14,4070,19531,2636685,1.182734676489575,3118498
9157,2017-02-15,4071,19536,2637360,1.1480869452786873,3027918
9158,2017-02-16,4072,19541,2638035,1.1498948096215436,3033462
9159,2017-02-17,4073,19546,2638710,1.1152012987695483,2942692
9160,2017-02-18,4075,19555,2639925,1.1772550318681037,3107864
9161,2017-02-19,4075,19555,2639925,1.1757859303450104,3103986
9162,2017-02-20,4075,19555,2639925,1.1111714542715765,2933409
9163,2017-02-21,4075,19555,2639925,1.1531793301405386,3044306
9164,2017-02-22,4075,19555,2639925,1.153169531200992,3044281
9165,2017-02-23,4076,19560,2640600,1.1770538266924948,3108128
9166,2017-02-24,4076,19560,2640600,1.175086561308221,3102933
9167,2017-02-25,4076,19560,2640600,1.1587771391798267,3059866
9168,2017-02-26,4076,19560,2640600,1.1923924728435964,3148631
9169,2017-02-27,4078,19570,2641950,1.1270253940664503,2977544
9170,2017-02-28,4079,19575,2642625,1.185883112972376,3133844
9171,2017-03-01,4080,19579,2643165,1.1873984194955365,3138489
9172,2017-03-02,4081,19584,2643840,1.1235345912137793,2970445
9173,2017-03-03,4081,19584,2643840,1.1899542600861346,3146048
9174,2017-03-04,4082,19589,2644515,1.1134223806750796,2944462
9175,2017-03-05,4082,19589,2644515,1.130077425492493,2988506
9176,2017-03-06,4082,19589,2644515,1.1965563173160838,3164311
9177,2017-03-07,4084,19599,2645865,1.1244933723593136,2975257
9178,2017-03-08,4085,19603,2646405,1.1189057157266822,2961077
9179,2017-03-09,4085,19603,2646405,1.138747505816153,3013587
9180,2017-03-10,4085,19603,2646405,1.1607696084403207,3071866
9181,2017-03-11,4086,19608,2647080,1.173357870250899,3105972
9182,2017-03-12,4086,19608,2647080,1.1547406998949323,3056691
9183,2017-03-13,4087,19613,2647755,1.1343993714168403,3003611
9184,2017-03-14,4087,19613,2647755,1.1617389908711602,3076000
9185,2017-03-15,4087,19613,2647755,1.1568421490162253,3063034
9186,2017-03-16,4087,19613,2647755,1.121591179203106,2969698
9187,2017-03-17,4088,19618,2648430,1.152331018957493,3051868
9188,2017-03-18,4088,19618,2648430,1.120647921154216,2967957
9189,2017-03-19,4089,19623,2649105,1.1713527849755194,3103036
9190,2017-03-20,4090,19627,2649645,1.1589045388743593,3070685
9191,2017-03-21,4091,19632,2650320,1.1736416478216702,3110525
9192,2017-03-22,4091,19632,2650320,1.1597399105918145,3073681
9193,2017-03-23,4092,19637,2650995,1.1802656825938174,3128878
9194,2017-03-24,4092,19637,2650995,1.1855162124289471,3142797
9195,2017-03-25,4092,19637,2650995,1.1704587592156095,3102880
9196,2017-03-26,4094,19647,2652345,1.1176450845387391,2964380
9197,2017-03-27,4094,19647,2652345,1.1971511962731192,3175257
9198,2017-03-28,4095,19651,2652885,1.1584224353815114,3073161
9199,2017-03-29,4095,19651,2652885,1.1148676574974985,2957615
9200,2017-03-30,4095,19651,2652885,1.1922938612039329,3163018
9201,2017-03-31,4096,19656,2653560,1.190629164957366,3159405
9202,2017-04-01,4096,19656,2653560,1.1471094272979223,3043923
9203,2017-04-02,4096,19656,2653560,1.168910065865628,3101772
9204,2017-04-03,4097,19661,2654235,1.1901461577383838,3158927
9205,2017-04-04,4097,19661,2654235,1.1834326062673013,3141108
9206,2017-04-05,4098,19666,2654910,1.123850951764756,2983723
9207,2017-04-06,4098,19666,2654910,1.1562928484570978,3069853
9208,2017-04-07,4098,19666,2654910,1.1431687714975287,3035010
9209,2017-04-08,4098,19666,2654910,1.1444514511142985,3038415
9210,2017-04-09,4099,19671,2655585,1.1893406945742748,3158395
9211,2017-04-10,4101,19680,2656800,1.1374063626975344,3021861
9212,2017-04-11,4101,19680,2656800,1.1546319517487418,3067626
9213,2017-04-12,4101,19680,2656800,1.1174955225063314,2968962
9214,2017-04-13,4101,19680,2656800,1.1530284095026804,3063365
9215,2017-04-14,4101,19680,2656800,1.195347175837628,3175798
9216,2017-04-15,4103,19690,2658150,1.1566205212508511,3074470
9217,2017-04-16,4103,19690,2658150,1.1563133613814829,3073654
9218,2017-04-17,4104,19695,2658825,1.189786346634222,3163433
9219,2017-04-18,4105,19699,2659365,1.132273542918392,3011128
9220,2017-04-19,4105,19699,2659365,1.1894308666175952,3163130
9221,2017-04-20,4105,19699,2659365,1.1140313749915003,2962616
9222,2017-04-21,4105,19699,2659365,1.14291928531415,3039439
9223,2017-04-22,4106,19704,2660040,1.1901603907592164,3165874
9224,2017-04-23,4106,19704,2660040,1.1764516803332503,3129408
9225,2017-04-24,4107,19709,2660715,1.126073178828227,2996159
9226,2017-04-25,4107,19709,2660715,1.1882159321271764,3161503
9227,2017-04-26,4107,19709,2660715,1.108792869665313,2950181
9228,2017-04-27,4107,19709,2660715,1.1113449477619637,2956972
9229,2017-04-28,4107,19709,2660715,1.118982467002577,2977293
9230,2017-04-29,4107,19709,2660715,1.1404080953938271,3034300
9231,2017-04-30,4108,19714,2661390,1.177840348297041,3134692
9232,2017-05-01,4108,19714,2661390,1.1872661278026728,3159778
9233,2017-05-02,4108,19714,2661390,1.1956417830411945,3182069
9234,2017-05-03,4108,19714,2661390,1.2192000203157218,3244766
9235,2017-05-04,4108,19714,2661390,1.2020181477012422,3199039
9236,2017-05-05,4110,19723,2662605,1.1784316725813937,3137698
9237,2017-05-06,4110,19723,2662605,1.19767203256421,3188927
9238,2017-05-07,4110,19723,2662605,1.2181712126953257,3243508
9239,2017-05-08,4111,19728,2663280,1.1737783954478176,3126100
9240,2017-05-09,4111,19728,2663280,1.1647996080335008,3102187
9241,2017-05-10,4111,19728,2663280,1.1552104296424206,3076648
9242,2017-05-11,4111,19728,2663280,1.1566610730151765,3080512
9243,2017-05-12,4112,19733,2663955,1.2094928557254652,3222034
9244,2017-05-13,4113,19738,2664630,1.1822242785382189,3150190
9245,2017-05-14,4114,19743,2665305,1.193277667660836,3180448
9246,2017-05-15,4115,19747,2665845,1.1690136429700675,3116409
9247,2017-05-16,4115,19747,2665845,1.1905418186377104,3173799
9248,2017-05-17,4116,19752,2666520,1.2176877832020505,3246988
9249,2017-05-18,4116,19752,2666520,1.1901019099758838,3173430
9250,2017-05-19,4116,19752,2666520,1.1715568441092878,3123979
9251,2017-05-20,4116,19752,2666520,1.172363664490435,3126131
9252,2017-05-21,4116,19752,2666520,1.174079667651654,3130706
9253,2017-05-22,4116,19752,2666520,1.2221636543740997,3258923
9254,2017-05-23,4116,19752,2666520,1.1583305062449876,3088711
9255,2017-05-24,4117,19757,2667195,1.2005314170801926,3202051
9256,2017-05-25,4118,19762,2667870,1.20547468467921,3216049
9257,2017-05-26,4118,19762,2667870,1.1548627405202376,3081023
9258,2017-05-27,4118,19762,2667870,1.165390845721168,3109111
9259,2017-05-28,4118,19762,2667870,1.1911951040093611,3177953
9260,2017-05-29,4120,19771,2669085,1.1853954237165916,3163921
9261,2017-05-30,4120,19771,2669085,1.2258765634296027,3271968
9262,2017-05-31,4121,19776,2669760,1.2180323722223594,3251854
9263,2017-06-01,4121,19776,2669760,1.2258026971687443,3272599
9264,2017-06-02,4122,19781,2670435,1.188537563226873,3173912
9265,2017-06-03,4123,19786,2671110,1.2278574518199592,3279742
9266,2017-06-04,4123,19786,2671110,1.235941300655022,3301335
9267,2017-06-05,4124,19791,2671785,1.1885502092140807,3175550
9268,2017-06-06,4124,19791,2671785,1.1722818313731724,3132085
9269,2017-06-07,4125,19795,2672325,1.1887157601991425,3176634
9270,2017-06-08,4125,19795,2672325,1.2014329337935248,3210619
9271,2017-06-09,4126,19800,2673000,1.1691287529472336,3125081
9272,2017-06-10,4127,19805,2673675,1.2068472681494742,3226717
9273,2017-06-11,4128,19810,2674350,1.2164368341596896,3253177
9274,2017-06-12,4128,19810,2674350,1.176795769589334,3147163
9275,2017-06-13,4129,19815,2675025,1.15484131217355,3089229
9276,2017-06-14,4130,19819,2675565,1.2187746550502088,3260910
9277,2017-06-15,4132,19829,2676915,1.2368845366053365,3311034
9278,2017-06-16,4133,19834,2677590,1.1847816834988028,3172359
9279,2017-06-17,4133,19834,2677590,1.152103724655675,3084861
9280,2017-06-18,4133,19834,2677590,1.2158919806810242,3255660
9281,2017-06-19,4133,19834,2677590,1.1633681398501436,3115022
9282,2017-06-20,4134,19839,2678265,1.231850953769108,3299223
9283,2017-06-21,4135,19843,2678805,1.1962206656094243,3204441
9284,2017-06-22,4135,19843,2678805,1.229441066498549,3293432
9285,2017-06-23,4135,19843,2678805,1.213275171801523,3250127
9286,2017-06-24,4135,19843,2678805,1.1694217370988396,3132652
9287,2017-06-25,4135,19843,2678805,1.185975060423149,3176995
9288,2017-06-26,4136,19848,2679480,1.2331671502641626,3304246
9289,2017-06-27,4136,19848,2679480,1.1780670155140462,3156607
9290,2017-06-28,4138,19858,2680830,1.1680320320993698,3131295
9291,2017-06-29,4139,19863,2681505,1.1689629114254372,3134579
9292,2017-06-30,4139,19863,2681505,1.1736464493535677,3147138
9293,2017-07-01,4139,19863,2681505,1.1732108005901982,3145970
9294,2017-07-02,4140,19867,2682045,1.1854355197721267,3179391
9295,2017-07-03,4140,19867,2682045,1.228441151299094,3294734
9296,2017-07-04,4140,19867,2682045,1.2191960269418487,3269938
9297,2017-07-05,4141,19872,2682720,1.188240698765086,3187717
9298,2017-07-06,4141,19872,2682720,1.1582801490315566,3107341
9299,2017-07-07,4142,19877,2683395,1.169126750135418,3137228
9300,2017-07-08,4143,19882,2684070,1.224857661786157,3287603
9301,2017-07-09,4143,19882,2684070,1.2233190282748048,3283473
9302,2017-07-10,4143,19882,2684070,1.2092843461035456,3245803
9303,2017-07-11,4144,19887,2684745,1.193521153401918,3204299
9304,2017-07-12,4144,19887,2684745,1.2101567169414726,3248962
9305,2017-07-13,4144,19887,2684745,1.229089565699551,3299792
9306,2017-07-14,4144,19887,2684745,1.1597868576489636,3113731
9307,2017-07-15,4145,19891,2685285,1.2236327775945957,3285802
9308,2017-07-16,4145,19891,2685285,1.224639736176972,3288506
9309,2017-07-17,4145,19891,2685285,1.1924807040483727,3202150
9310,2017-07-18,4145,19891,2685285,1.1752999399870734,3156015
9311,2017-07-19,4146,19896,2685960,1.1721561739996185,3148364
9312,2017-07-20,4146,19896,2685960,1.2125277234446683,3256800
9313,2017-07-21,4146,19896,2685960,1.2377187197050312,3324462
9314,2017-07-22,4147,19901,2686635,1.2289628199391025,3301774
9315,2017-07-23,4147,19901,2686635,1.1524217468214728,3096136
9316,2017-07-24,4148,19906,2687310,1.237879429643626,3326565
9317,2017-07-25,4149,19911,2687985,1.1972752026195872,3218257
9318,2017-07-26,4150,19915,2688525,1.1753377467550037,3159924
9319,2017-07-27,4154,19935,2691225,1.1908125119182629,3204744
9320,2017-07-28,4154,19935,2691225,1.1920128370760277,3207974
9321,2017-07-29,4154,19935,2691225,1.2101038172212015,3256661
9322,2017-07-30,4155,19939,2691765,1.185696321131582,3191615
9323,2017-07-31,4155,19939,2691765,1.196248291425451,3220019
9324,2017-08-01,4156,19944,2692440,1.2176516406812865,3278453
9325,2017-08-02,4157,19949,2693115,1.1896730967238354,3203926
9326,2017-08-03,4157,19949,2693115,1.2219262777025603,3290787
9327,2017-08-04,4158,19954,2693790,1.1900138356745458,3205647
9328,2017-08-05,4159,19959,2694465,1.174045861171968,3163425
9329,2017-08-06,4160,19963,2695005,1.237562515396874,3335237
9330,2017-08-07,4160,19963,2695005,1.2186497778768797,3284267
9331,2017-08-08,4160,19963,2695005,1.223766217455493,3298056
9332,2017-08-09,4161,19968,2695680,1.1851070920349882,3194669
9333,2017-08-10,4162,19973,2696355,1.2314446264234136,3320411
9334,2017-08-11,4164,19983,2697705,1.2166526995912117,3282170
9335,2017-08-12,4165,19987,2698245,1.1510532455184157,3105823
9336,2017-08-13,4165,19987,2698245,1.20554777248524,3252863
9337,2017-08-14,4168,20002,2700270,1.1714618911117292,3163263
9338,2017-08-15,4169,20007,2700945,1.2272753447945826,3314803
9339,2017-08-16,4169,20007,2700945,1.1547076195884969,3118801
9340,2017-08-17,4170,20011,2701485,1.2168161416450407,3287210
9341,2017-08-18,4173,20026,2703510,1.1703612417819438,3164083
9342,2017-08-19,4174,20031,2704185,1.1785777966722997,3187092
9343,2017-08-20,4174,20031,2704185,1.1580388245527178,3131551
9344,2017-08-21,4174,20031,2704185,1.2231629846114402,3307658
9345,2017-08-22,4176,20040,2705400,1.222646374357845,3307747
9346,2017-08-23,4177,20045,2706075,1.1790482438780048,3190592
9347,2017-08-24,4177,20045,2706075,1.2308052567222645,3330651
9348,2017-08-25,4179,20055,2707425,1.22672332968888,3321261
9349,2017-08-26,4179,20055,2707425,1.1975014474859602,3242145
9350,2017-08-27,4179,20055,2707425,1.1752240250040813,3181830
9351,2017-08-28,4180,20059,2707965,1.2219519003774202,3309002
9352,2017-08-29,4180,20059,2707965,1.239082679984135,3355392
9353,2017-08-30,4180,20059,2707965,1.196454428579479,3239956
9354,2017-08-31,4182,20069,2709315,1.059742004128151,2871174
9355,2017-09-01,4182,20069,2709315,1.0444789718295489,2829822
9356,2017-09-02,4182,20069,2709315,1.0405177344597747,2819090
9357,2017-09-03,4183,20074,2709990,1.103712304441698,2991049
9358,2017-09-04,4184,20079,2710665,1.116955421737063,3027691
9359,2017-09-05,4184,20079,2710665,1.06394822316231,2884007
9360,2017-09-06,4186,20088,2711880,1.0428806853203183,2828167
9361,2017-09-07,4186,20088,2711880,1.0720170034426313,2907181
9362,2017-09-08,4186,20088,2711880,1.0743413352367883,2913484
9363,2017-09-09,4187,20093,2712555,1.0456128068889123,2836282
9364,2017-09-10,4189,20103,2713905,1.106913858378363,3004059
9365,2017-09-11,4190,20107,2714445,1.0790588219189523,2929045
9366,2017-09-12,4191,20112,2715120,1.0916301522635627,2963906
9367,2017-09-13,4191,20112,2715120,1.1088462575645064,3010650
9368,2017-09-14,4192,20117,2715795,1.034691245377228,2810009
9369,2017-09-15,4192,20117,2715795,1.0773944066909031,2925982
9370,2017-09-16,4192,20117,2715795,1.085947593349681,2949211
9371,2017-09-17,4192,20117,2715795,1.052193991888362,2857543
9372,2017-09-18,4193,20122,2716470,1.1079412187849018,3009689
9373,2017-09-19,4193,20122,2716470,1.075167698596846,2920660
9374,2017-09-20,4193,20122,2716470,1.0737348531829982,2916768
9375,2017-09-21,4195,20131,2717685,1.0430402573237485,2834654
9376,2017-09-22,4196,20136,2718360,1.0854524781994452,2950650
9377,2017-09-23,4197,20141,2719035,1.0523501575945793,2861376
9378,2017-09-24,4197,20141,2719035,1.0541509175856871,2866273
9379,2017-09-25,4197,20141,2719035,1.0803155873443635,2937415
9380,2017-09-26,4199,20151,2720385,1.0975033597024613,2985631
9381,2017-09-27,4199,20151,2720385,1.0960628849064702,2981713
9382,2017-09-28,4200,20155,2720925,1.0974579723286286,2986100
9383,2017-09-29,4200,20155,2720925,1.0724141926307624,2917958
9384,2017-09-30,4200,20155,2720925,1.1099049426608578,3019968
9385,2017-10-01,4201,20160,2721600,1.0550814351212092,2871509
9386,2017-10-02,4201,20160,2721600,1.093588236740685,2976309
9387,2017-10-03,4201,20160,2721600,1.0812302116180688,2942676
9388,2017-10-04,4201,20160,2721600,1.0461894099083189,2847309
9389,2017-10-05,4201,20160,2721600,1.0909088891381922,2969017
9390,2017-10-06,4202,20165,2722275,1.0538453160376124,2868856
9391,2017-10-07,4203,20170,2722950,1.0843634325779663,2952667
9392,2017-10-08,4204,20174,2723490,1.1093170285163825,3021213
9393,2017-10-09,4204,20174,2723490,1.068474145266369,2909978
9394,2017-10-10,4204,20174,2723490,1.0517956861269726,2864555
9395,2017-10-11,4206,20184,2724840,1.0990629308428168,2994770
9396,2017-10-12,4206,20184,2724840,1.0726760371329775,2922870
9397,2017-10-13,4206,20184,2724840,1.061902285282932,2893513
9398,2017-10-14,4206,20184,2724840,1.1106744592323008,3026410
9399,2017-10-15,4207,20189,2725515,1.069939447476198,2916136
9400,2017-10-16,4208,20194,2726190,1.0372401107446234,2827713
9401,2017-10-17,4208,20194,2726190,1.1183612251509123,3048865
9402,2017-10-18,4208,20194,2726190,1.0424426104714386,2841896
9403,2017-10-19,4208,20194,2726190,1.0795348572348489,2943017
9404,2017-10-20,4209,20198,2726730,1.0927452644293911,2979621
9405,2017-10-21,4210,20203,2727405,1.07454553825635,2930720
9406,2017-10-22,4211,20208,2728080,1.080963785740002,2948955
9407,2017-10-23,4211,20208,2728080,1.0347905236838597,2822991
9408,2017-10-24,4213,20218,2729430,1.0474200081717848,2858859
9409,2017-10-25,4214,20222,2729970,1.0313116862949454,2815449
9410,2017-10-26,4215,20227,2730645,1.0424709844633293,2846618
9411,2017-10-27,4215,20227,2730645,1.0900580822978905,2976561
9412,2017-10-28,4216,20232,2731320,1.1085740473294523,3027870
9413,2017-10-29,4216,20232,2731320,1.0614275407618707,2899098
9414,2017-10-30,4217,20237,2731995,1.0913170841566922,2981472
9415,2017-10-31,4217,20237,2731995,1.0399072153485291,2841021
9416,2017-11-01,4217,20237,2731995,1.0481536171956294,2863550
9417,2017-11-02,4218,20242,2732670,1.1133812600512805,3042503
9418,2017-11-03,4218,20242,2732670,1.0582811895050674,2891933
9419,2017-11-04,4219,20246,2733210,1.0647815790548771,2910271
9420,2017-11-05,4219,20246,2733210,1.0301553952990778,2815631
9421,2017-11-06,4221,20256,2734560,1.0486648064359738,2867636
9422,2017-11-07,4221,20256,2734560,1.0595704949554312,2897459
9423,2017-11-08,4221,20256,2734560,1.095567146853023,2995894
9424,2017-11-09,4221,20256,2734560,1.0789383164670552,2950421
9425,2017-11-10,4222,20261,2735235,1.0601291674887932,2899702
9426,2017-11-11,4223,20266,2735910,1.113653867930552,3046856
9427,2017-11-12,4224,20270,2736450,1.046752503387351,2864385
9428,2017-11-13,4224,20270,2736450,1.1116169424736595,3041884
9429,2017-11-14,4224,20270,2736450,1.0675052982700928,2921174
9430,2017-11-15,4225,20275,2737125,1.053987165170345,2884894
9431,2017-11-16,4225,20275,2737125,1.0982388400775651,3006016
9432,2017-11-17,4225,20275,2737125,1.057265973222831,2893869
9433,2017-11-18,4226,20280,2737800,1.0795513197720814,2955595
9434,2017-11-19,4227,20285,2738475,1.0607378825228928,2904804
9435,2017-11-20,4228,20290,2739150,1.105292876515074,3027562
9436,2017-11-21,4228,20290,2739150,1.0820755490283762,2963967
9437,2017-11-22,4230,20299,2740365,1.062333653360917,2911181
